Uist22562,Uist22562_R1.fastq.gz,Uist22562_R2.fastq.gz,Uist22562_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,2854737676,Uist,Gas_acu,CLAC,CLAC,2,1,resi,F,NA
Uist22563,Uist22563_R1.fastq.gz,Uist22563_R2.fastq.gz,Uist22563_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,6584865157,Uist,Gas_acu,CLAC,CLAC,2,1,resi,F,NA
Uist22600,Uist22600_R1.fastq.gz,Uist22600_R2.fastq.gz,Uist22600_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,2135725740,Uist,Gas_acu,LUIB,LUIB,2,1,resi,F,NA
Uist22601,Uist22601_R1.fastq.gz,Uist22601_R2.fastq.gz,Uist22601_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1606152786,Uist,Gas_acu,LUIB,LUIB,2,1,resi,F,NA
Uist22602,Uist22602_R1.fastq.gz,Uist22602_R2.fastq.gz,Uist22602_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,2418201383,Uist,Gas_acu,LUIB,LUIB,2,1,resi,F,NA
Uist22604,Uist22604_R1.fastq.gz,Uist22604_R2.fastq.gz,Uist22604_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,2497688092,Uist,Gas_acu,LUIB,LUIB,2,1,resi,F,NA
Uist22605,Uist22605_R1.fastq.gz,Uist22605_R2.fastq.gz,Uist22605_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,4094465531,Uist,Gas_acu,LUIB,LUIB,2,1,resi,F,NA
Uist22606,Uist22606_R1.fastq.gz,Uist22606_R2.fastq.gz,Uist22606_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1502833888,Uist,Gas_acu,LUIB,LUIM,2,1,anad,M,NA
Uist22607,Uist22607_R1.fastq.gz,Uist22607_R2.fastq.gz,Uist22607_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,4711897409,Uist,Gas_acu,LUIB,LUIM,2,1,anad,F,NA
Uist22608,Uist22608_R1.fastq.gz,Uist22608_R2.fastq.gz,Uist22608_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,5034396067,Uist,Gas_acu,LUIB,LUIM,2,1,anad,F,NA
Uist22609,Uist22609_R1.fastq.gz,Uist22609_R2.fastq.gz,Uist22609_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1768640570,Uist,Gas_acu,LUIB,LUIM,2,1,anad,M,NA
Uist22610,Uist22610_R1.fastq.gz,Uist22610_R2.fastq.gz,Uist22610_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1762625921,Uist,Gas_acu,LUIB,LUIM,2,1,anad,M,NA
Uist22611,Uist22611_R1.fastq.gz,Uist22611_R2.fastq.gz,Uist22611_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1759194064,Uist,Gas_acu,LUIB,LUIM,2,1,anad,F?,NA
Uist22612,Uist22612_R1.fastq.gz,Uist22612_R2.fastq.gz,Uist22612_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,2264122043,Uist,Gas_acu,LUIB,LUIM,2,1,anad,F,NA
Uist22613,Uist22613_R1.fastq.gz,Uist22613_R2.fastq.gz,Uist22613_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1659771767,Uist,Gas_acu,LUIB,LUIM,2,1,anad,F?,NA
Uist22614,Uist22614_R1.fastq.gz,Uist22614_R2.fastq.gz,Uist22614_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,4857358041,Uist,Gas_acu,LUIB,LUIM,2,1,anad,M,NA
Uist22615,Uist22615_R1.fastq.gz,Uist22615_R2.fastq.gz,Uist22615_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,10581712474,Uist,Gas_acu,LUIB,LUIM,2,1,anad,M,NA
Uist22616,Uist22616_R1.fastq.gz,Uist22616_R2.fastq.gz,Uist22616_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,38412355402,Uist,Gas_acu,DUIN,DUIM,2,1,anad,F,NA
Uist22617,Uist22617_R1.fastq.gz,Uist22617_R2.fastq.gz,Uist22617_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,62094474593,Uist,Gas_acu,DUIN,DUIM,2,1,anad,F,NA
Uist22618,Uist22618_R1.fastq.gz,Uist22618_R2.fastq.gz,Uist22618_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,4951057980,Uist,Gas_acu,DUIN,DUIM,2,1,anad,F,NA
Uist22619,Uist22619_R1.fastq.gz,Uist22619_R2.fastq.gz,Uist22619_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,4827921888,Uist,Gas_acu,DUIN,DUIM,2,1,anad,M,NA
Uist22620,Uist22620_R1.fastq.gz,Uist22620_R2.fastq.gz,Uist22620_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,4617477020,Uist,Gas_acu,DUIN,DUIM,2,1,anad,F,NA
Uist22621,Uist22621_R1.fastq.gz,Uist22621_R2.fastq.gz,Uist22621_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1713595293,Uist,Gas_acu,DUIN,DUIM,2,1,anad,F,NA
Uist22622,Uist22622_R1.fastq.gz,Uist22622_R2.fastq.gz,Uist22622_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1942115433,Uist,Gas_acu,DUIN,DUIM,2,1,anad,F,NA
Uist22623,Uist22623_R1.fastq.gz,Uist22623_R2.fastq.gz,Uist22623_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1738708243,Uist,Gas_acu,DUIN,DUIM,2,1,anad,M,NA
Uist22624,Uist22624_R1.fastq.gz,Uist22624_R2.fastq.gz,Uist22624_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1687019135,Uist,Gas_acu,DUIN,DUIM,2,1,anad,M?,NA
Uist22625,Uist22625_R1.fastq.gz,Uist22625_R2.fastq.gz,Uist22625_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,4334275598,Uist,Gas_acu,DUIN,DUIM,2,1,anad,F,NA
Uist22626,Uist22626_R1.fastq.gz,Uist22626_R2.fastq.gz,Uist22626_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,2029677098,Uist,Gas_acu,DUIN,DUIN,2,1,resi,F?,NA
Uist22627,Uist22627_R1.fastq.gz,Uist22627_R2.fastq.gz,Uist22627_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,12470846858,Uist,Gas_acu,DUIN,DUIN,2,1,resi,F?,NA
Uist22628,Uist22628_R1.fastq.gz,Uist22628_R2.fastq.gz,Uist22628_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,40638596029,Uist,Gas_acu,DUIN,DUIN,2,1,resi,F,NA
Uist22629,Uist22629_R1.fastq.gz,Uist22629_R2.fastq.gz,Uist22629_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,11447483000,Uist,Gas_acu,DUIN,DUIN,2,1,resi,F,NA
Uist22630,Uist22630_R1.fastq.gz,Uist22630_R2.fastq.gz,Uist22630_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1496922854,Uist,Gas_acu,DUIN,DUIN,2,1,resi,F,NA
Uist22631,Uist22631_R1.fastq.gz,Uist22631_R2.fastq.gz,Uist22631_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,47374351799,Uist,Gas_acu,DUIN,DUIN,2,1,resi,F,NA
Uist22632,Uist22632_R1.fastq.gz,Uist22632_R2.fastq.gz,Uist22632_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,4358559476,Uist,Gas_acu,DUIN,DUIN,2,1,resi,F,NA
Uist22633,Uist22633_R1.fastq.gz,Uist22633_R2.fastq.gz,Uist22633_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,4331310449,Uist,Gas_acu,DUIN,DUIN,2,1,resi,F,NA
Uist22634,Uist22634_R1.fastq.gz,Uist22634_R2.fastq.gz,Uist22634_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1627451236,Uist,Gas_acu,DUIN,DUIN,2,1,resi,F,NA
Uist22635,Uist22635_R1.fastq.gz,Uist22635_R2.fastq.gz,Uist22635_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,4432235534,Uist,Gas_acu,DUIN,DUIN,2,1,resi,F?,NA
Uist22CLAM1,Uist22CLAM1_R1.fastq.gz,Uist22CLAM1_R2.fastq.gz,Uist22CLAM1_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,2286157848,Uist,Gas_acu,CLAC,CLAM,2,1,anad,NA,NA
Uist22CLAM10,Uist22CLAM10_R1.fastq.gz,Uist22CLAM10_R2.fastq.gz,Uist22CLAM10_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,2558231409,Uist,Gas_acu,CLAC,CLAM,2,1,anad,NA,NA
Uist22CLAM2,Uist22CLAM2_R1.fastq.gz,Uist22CLAM2_R2.fastq.gz,Uist22CLAM2_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,2466210092,Uist,Gas_acu,CLAC,CLAM,2,1,anad,NA,NA
Uist22CLAM3,Uist22CLAM3_R1.fastq.gz,Uist22CLAM3_R2.fastq.gz,Uist22CLAM3_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,2421305544,Uist,Gas_acu,CLAC,CLAM,2,1,anad,NA,NA
Uist22CLAM4,Uist22CLAM4_R1.fastq.gz,Uist22CLAM4_R2.fastq.gz,Uist22CLAM4_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1480628644,Uist,Gas_acu,CLAC,CLAM,2,1,anad,NA,NA
Uist22CLAM5,Uist22CLAM5_R1.fastq.gz,Uist22CLAM5_R2.fastq.gz,Uist22CLAM5_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,4316584142,Uist,Gas_acu,CLAC,CLAM,2,1,anad,NA,NA
Uist22CLAM6,Uist22CLAM6_R1.fastq.gz,Uist22CLAM6_R2.fastq.gz,Uist22CLAM6_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,2172153303,Uist,Gas_acu,CLAC,CLAM,2,1,anad,NA,NA
Uist22CLAM7,Uist22CLAM7_R1.fastq.gz,Uist22CLAM7_R2.fastq.gz,Uist22CLAM7_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,2104271827,Uist,Gas_acu,CLAC,CLAM,2,1,anad,NA,NA
Uist22CLAM8,Uist22CLAM8_R1.fastq.gz,Uist22CLAM8_R2.fastq.gz,Uist22CLAM8_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,3066336047,Uist,Gas_acu,CLAC,CLAM,2,1,anad,NA,NA
Uist22CLAM9,Uist22CLAM9_R1.fastq.gz,Uist22CLAM9_R2.fastq.gz,Uist22CLAM9_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,2754319594,Uist,Gas_acu,CLAC,CLAM,2,1,anad,NA,NA
19x01male,19x01male_R1.fastq.gz,19x01male_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,1322642142,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x03male,19x03male_R1.fastq.gz,19x03male_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,1610270384,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x09fema,19x09fema_R1.fastq.gz,19x09fema_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,2238040236,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x13male,19x13male_R1.fastq.gz,19x13male_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,2457991123,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x14male,19x14male_R1.fastq.gz,19x14male_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,2337155779,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x19male,19x19male_R1.fastq.gz,19x19male_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,2780644489,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x20male,19x20male_R1.fastq.gz,19x20male_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,2584686179,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x21male,19x21male_R1.fastq.gz,19x21male_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,2814812798,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x25male,19x25male_R1.fastq.gz,19x25male_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,2240398705,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x26male,19x26male_R1.fastq.gz,19x26male_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,2468017597,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x27male,19x27male_R1.fastq.gz,19x27male_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,3274916776,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x28male,19x28male_R1.fastq.gz,19x28male_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,2977523042,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x29fema,19x29fema_R1.fastq.gz,19x29fema_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,396057,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x29male,19x29male_R1.fastq.gz,19x29male_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,3399516291,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x30fema,19x30fema_R1.fastq.gz,19x30fema_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,3658247375,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x30male,19x30male_R1.fastq.gz,19x30male_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,6436844048,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x32fema,19x32fema_R1.fastq.gz,19x32fema_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,3862492193,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x32male,19x32male_R1.fastq.gz,19x32male_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,3373553355,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x33male,19x33male_R1.fastq.gz,19x33male_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,1508023061,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
19x36fema,19x36fema_R1.fastq.gz,19x36fema_R2.fastq.gz,NA,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/Lauras_augusta_account/Ponds/PondsParents2019HiCov/trimmed_fqs,2833826117,Uist,NA,DUIN,DUIN,2,NA,resi,NA,NA
Obsm_645,Fish_T_100_1_val_1.fq.gz,Fish_T_100_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,2652070312,Uist,NA,OBSE,OBSM,2,NA,anad,NA,NA
Obsm_717,Fish_T_101_1_val_1.fq.gz,Fish_T_101_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,2000885058,Uist,NA,OBSE,OBSM,2,NA,anad,NA,NA
Obsm_295,Fish_T_11_1_val_1.fq.gz,Fish_T_11_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,2404954182,Uist,NA,OBSE,OBSM,2,NA,anad,NA,NA
Obse_296,Fish_T_12_1_val_1.fq.gz,Fish_T_12_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,2229946612,Uist,NA,OBSE,OBSE,2,NA,fw,NA,NA
Obsm_299,Fish_T_13_1_val_1.fq.gz,Fish_T_13_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,1956085909,Uist,NA,OBSE,OBSM,2,NA,anad,NA,NA
Obse_301,Fish_T_14_1_val_1.fq.gz,Fish_T_14_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,1961687546,Uist,NA,OBSE,OBSE,2,NA,fw,NA,NA
Obsm_302,Fish_T_15_1_val_1.fq.gz,Fish_T_15_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,2086629184,Uist,NA,OBSE,OBSM,2,NA,anad,NA,NA
Obse_304,Fish_T_16_1_val_1.fq.gz,Fish_T_16_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,1811596662,Uist,NA,OBSE,OBSE,2,NA,fw,NA,NA
Obse_305,Fish_T_17_1_val_1.fq.gz,Fish_T_17_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,1977143439,Uist,NA,OBSE,OBSE,2,NA,fw,NA,NA
Obse_347,Fish_T_18_1_val_1.fq.gz,Fish_T_18_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,2423963081,Uist,NA,OBSE,OBSE,2,NA,fw,NA,NA
Obse_348,Fish_T_19_1_val_1.fq.gz,Fish_T_19_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,2068771351,Uist,NA,OBSE,OBSE,2,NA,fw,NA,NA
Obse_4_H8,Fish_T_190_1_val_1.fq.gz,Fish_T_190_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,576213273,Uist,NA,OBSE,OBSE,2,NA,fw,NA,NA
Obse_353,Fish_T_20_1_val_1.fq.gz,Fish_T_20_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,1798039485,Uist,NA,OBSE,OBSE,2,NA,fw,NA,NA
