22A022,22A022_R1.fastq.gz,22A022_R2.fastq.gz,22A022_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1026305284,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A023,22A023_R1.fastq.gz,22A023_R2.fastq.gz,22A023_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1039955119,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A024,22A024_R1.fastq.gz,22A024_R2.fastq.gz,22A024_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1036647032,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A025,22A025_R1.fastq.gz,22A025_R2.fastq.gz,22A025_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,917889558,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A026,22A026_R1.fastq.gz,22A026_R2.fastq.gz,22A026_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,832437777,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A028,22A028_R1.fastq.gz,22A028_R2.fastq.gz,22A028_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,518821344,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A030,22A030_R1.fastq.gz,22A030_R2.fastq.gz,22A030_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1245936915,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A031,22A031_R1.fastq.gz,22A031_R2.fastq.gz,22A031_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1984847265,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A032,22A032_R1.fastq.gz,22A032_R2.fastq.gz,22A032_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,767015734,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A033,22A033_R1.fastq.gz,22A033_R2.fastq.gz,22A033_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,500354336,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A034,22A034_R1.fastq.gz,22A034_R2.fastq.gz,22A034_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,780738795,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A035,22A035_R1.fastq.gz,22A035_R2.fastq.gz,22A035_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1938342695,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A036,22A036_R1.fastq.gz,22A036_R2.fastq.gz,22A036_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,637652080,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A037,22A037_R1.fastq.gz,22A037_R2.fastq.gz,22A037_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,894815181,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A038,22A038_R1.fastq.gz,22A038_R2.fastq.gz,22A038_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,871219122,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A039,22A039_R1.fastq.gz,22A039_R2.fastq.gz,22A039_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,854543325,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A040,22A040_R1.fastq.gz,22A040_R2.fastq.gz,22A040_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,534145404,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A041,22A041_R1.fastq.gz,22A041_R2.fastq.gz,22A041_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,716595544,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A042,22A042_R1.fastq.gz,22A042_R2.fastq.gz,22A042_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1611971151,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A043,22A043_R1.fastq.gz,22A043_R2.fastq.gz,22A043_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,899031116,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A044,22A044_R1.fastq.gz,22A044_R2.fastq.gz,22A044_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,804817735,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A045,22A045_R1.fastq.gz,22A045_R2.fastq.gz,22A045_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,790927928,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A046,22A046_R1.fastq.gz,22A046_R2.fastq.gz,22A046_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,717207406,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A047,22A047_R1.fastq.gz,22A047_R2.fastq.gz,22A047_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,824250356,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A048,22A048_R1.fastq.gz,22A048_R2.fastq.gz,22A048_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,957827380,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22A049,22A049_R1.fastq.gz,22A049_R2.fastq.gz,22A049_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,760390247,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
